 X,Y,Hscat_real_z,Hscat_imag_z
   -0.20282E+00,   -0.22805E+00,    0.66335E-02,    0.89317E-02
   -0.14325E+00,   -0.35690E+00,   -0.76244E-02,   -0.73500E-02
   -0.57644E-01,   -0.49667E+00,    0.66806E+00,   -0.61081E+00
   -0.22736E+00,   -0.16194E+00,    0.75997E-02,    0.10258E-01
   -0.15153E+00,   -0.34129E+00,   -0.57854E-02,   -0.55088E-02
   -0.13551E+00,   -0.37163E+00,   -0.92943E-02,   -0.89855E-02
   -0.18542E+00,   -0.27076E+00,    0.25071E-02,    0.35829E-02
   -0.28955E+00,    0.40122E+00,    0.14125E+00,   -0.37601E-01
   -0.29063E+00,    0.39200E+00,   -0.13838E-01,    0.16224E-01
   -0.20856E+00,   -0.21565E+00,    0.74941E-02,    0.10186E-01
   -0.26974E+00,   -0.90182E-02,    0.77848E-02,    0.10383E-01
   -0.29614E+00,    0.19896E+00,    0.37572E-02,    0.64037E-03
   -0.13131E+00,   -0.38066E+00,   -0.10294E-01,   -0.99667E-02
   -0.29757E+00,    0.26017E+00,    0.48465E-03,   -0.44316E-02
   -0.29632E+00,    0.31748E+00,   -0.28248E-02,   -0.81816E-02
   -0.21360E+00,   -0.20315E+00,    0.75202E-02,    0.10202E-01
   -0.28653E+00,    0.88883E-01,    0.78162E-02,    0.10402E-01
   -0.81640E-01,   -0.46302E+00,   -0.15596E-01,   -0.15955E-01
   -0.29802E+00,    0.24475E+00,    0.13214E-02,   -0.32989E-02
   -0.25824E+00,   -0.62391E-01,    0.77380E-02,    0.10349E-01
   -0.22108E+00,   -0.18451E+00,    0.75568E-02,    0.10225E-01
   -0.19341E+00,   -0.25540E+00,    0.39715E-02,    0.53473E-02
   -0.29044E+00,    0.11421E+00,    0.70684E-02,    0.80726E-02
   -0.20658E+00,   -0.22383E+00,    0.67468E-02,    0.90707E-02
   -0.29425E+00,    0.15318E+00,    0.57145E-02,    0.45812E-02
   -0.28558E+00,    0.75245E-01,    0.78150E-02,    0.10399E-01
   -0.29056E+00,    0.40691E+00,    0.45343E+00,   -0.77411E+00
   -0.64427E-01,   -0.49058E+00,   -0.17864E+00,   -0.21323E-01
   -0.23228E+00,   -0.15380E+00,    0.76117E-02,    0.10261E-01
   -0.27761E+00,    0.23250E-01,    0.78012E-02,    0.10390E-01
   -0.28914E+00,    0.97699E-01,    0.75014E-02,    0.93769E-02
   -0.28483E+00,    0.65047E-01,    0.78132E-02,    0.10396E-01
   -0.96748E-01,   -0.44273E+00,   -0.15469E-01,   -0.15030E-01
   -0.26963E+00,   -0.18976E-01,    0.77757E-02,    0.10372E-01
   -0.21213E+00,   -0.21213E+00,    0.74996E-02,    0.10185E-01
   -0.28364E+00,    0.56070E-01,    0.78115E-02,    0.10395E-01
   -0.11015E+00,   -0.42110E+00,   -0.14052E-01,   -0.13483E-01
   -0.29762E+00,    0.18907E+00,    0.41019E-02,    0.12089E-02
   -0.29906E+00,    0.29797E+00,   -0.18066E-02,   -0.72357E-02
   -0.29951E+00,    0.23486E+00,    0.17645E-02,   -0.27159E-02
   -0.28798E+00,    0.84082E-01,    0.78143E-02,    0.10395E-01
   -0.28617E+00,    0.70730E-01,    0.78134E-02,    0.10395E-01
   -0.24430E+00,   -0.11910E+00,    0.76654E-02,    0.10295E-01
   -0.12031E+00,   -0.40475E+00,   -0.12694E-01,   -0.12278E-01
   -0.16988E+00,   -0.31149E+00,   -0.24240E-02,   -0.21139E-02
   -0.29502E+00,    0.14238E+00,    0.60152E-02,    0.52546E-02
   -0.21771E+00,   -0.19958E+00,    0.75250E-02,    0.10199E-01
   -0.24849E+00,   -0.10637E+00,    0.76828E-02,    0.10306E-01
   -0.29788E+00,    0.34138E+00,   -0.41787E-02,   -0.94381E-02
   -0.78928E-01,   -0.47206E+00,   -0.16167E-01,   -0.14703E-01
   -0.62620E-01,   -0.49606E+00,   -0.63169E+00,   -0.69250E+00
   -0.17787E+00,   -0.29612E+00,   -0.67006E-03,   -0.21026E-03
   -0.25185E+00,   -0.96999E-01,    0.76945E-02,    0.10312E-01
   -0.29031E+00,    0.92172E-01,    0.75341E-02,    0.94795E-02
   -0.21033E+00,   -0.22115E+00,    0.66619E-02,    0.89191E-02
   -0.23729E+00,   -0.14596E+00,    0.76225E-02,    0.10263E-01
   -0.14361E+00,   -0.36587E+00,   -0.88467E-02,   -0.87536E-02
   -0.15145E+00,   -0.35121E+00,   -0.72061E-02,   -0.71393E-02
   -0.15950E+00,   -0.33557E+00,   -0.53864E-02,   -0.52925E-02
   -0.13015E+00,   -0.39058E+00,   -0.11407E-01,   -0.11179E-01
   -0.28410E+00,    0.46852E-01,    0.78073E-02,    0.10387E-01
   -0.30099E+00,    0.22497E+00,    0.21852E-02,   -0.21399E-02
   -0.29420E+00,    0.39870E+00,    0.25348E-01,    0.18454E+00
   -0.21565E+00,   -0.20856E+00,    0.75053E-02,    0.10183E-01
   -0.30127E+00,    0.28613E+00,   -0.12086E-02,   -0.66712E-02
   -0.20519E+00,   -0.23539E+00,    0.54620E-02,    0.72244E-02
   -0.18586E+00,   -0.28075E+00,    0.98123E-03,    0.16394E-02
   -0.29910E+00,    0.17919E+00,    0.44201E-02,    0.17552E-02
   -0.22836E+00,   -0.17387E+00,    0.75735E-02,    0.10229E-01
   -0.28934E+00,    0.79259E-01,    0.78122E-02,    0.10389E-01
   -0.73632E-01,   -0.48250E+00,    0.12736E-01,   -0.95119E-02
   -0.22052E+00,   -0.19664E+00,    0.75293E-02,    0.10198E-01
   -0.69231E-01,   -0.48912E+00,   -0.29131E-01,    0.10033E+00
   -0.30207E+00,    0.26909E+00,   -0.26406E-03,   -0.55955E-02
   -0.25565E+00,   -0.87791E-01,    0.77049E-02,    0.10316E-01
   -0.10749E+00,   -0.43069E+00,   -0.14770E-01,   -0.14245E-01
   -0.29603E+00,    0.13175E+00,    0.62620E-02,    0.58396E-02
   -0.26711E+00,   -0.42904E-01,    0.77529E-02,    0.10349E-01
   -0.17503E+00,   -0.30616E+00,   -0.19879E-02,   -0.17291E-02
   -0.26988E+00,   -0.31360E-01,    0.77629E-02,    0.10356E-01
   -0.26451E+00,   -0.54366E-01,    0.77418E-02,    0.10341E-01
   -0.29463E+00,    0.40397E+00,    0.76275E+00,    0.45662E+00
   -0.19385E+00,   -0.26539E+00,    0.25044E-02,    0.34136E-02
   -0.29771E+00,    0.37498E+00,   -0.42545E-02,   -0.15222E-01
   -0.94825E-01,   -0.45195E+00,   -0.15892E-01,   -0.15786E-01
   -0.21394E+00,   -0.21680E+00,    0.67736E-02,    0.90593E-02
   -0.22351E+00,   -0.19219E+00,    0.75369E-02,    0.10200E-01
   -0.30247E+00,    0.21508E+00,    0.25844E-02,   -0.15768E-02
   -0.24203E+00,   -0.13795E+00,    0.76332E-02,    0.10265E-01
   -0.30017E+00,    0.35109E+00,   -0.49109E-02,   -0.98210E-02
   -0.28028E+00,    0.14063E-01,    0.77923E-02,    0.10373E-01
   -0.28838E+00,    0.61128E-01,    0.78085E-02,    0.10382E-01
   -0.27855E+00,    0.46551E-02,    0.77871E-02,    0.10369E-01
   -0.28472E+00,    0.38291E-01,    0.78026E-02,    0.10379E-01
   -0.30182E+00,    0.32554E+00,   -0.34979E-02,   -0.90223E-02
   -0.21910E+00,   -0.20493E+00,    0.75109E-02,    0.10183E-01
   -0.25937E+00,   -0.78757E-01,    0.77143E-02,    0.10320E-01
   -0.29224E+00,    0.87983E-01,    0.74933E-02,    0.93444E-02
   -0.30353E+00,    0.25163E+00,    0.63134E-03,   -0.44982E-02
   -0.30059E+00,    0.16930E+00,    0.47121E-02,    0.22768E-02
   -0.29062E+00,    0.74413E-01,    0.78099E-02,    0.10382E-01
   -0.30278E+00,    0.30988E+00,   -0.26676E-02,   -0.82702E-02
   -0.11911E+00,   -0.41459E+00,   -0.13584E-01,   -0.13228E-01
   -0.20184E+00,   -0.25002E+00,    0.38767E-02,    0.50767E-02
   -0.67589E-01,   -0.49541E+00,   -0.68075E+00,    0.57415E+00
   -0.29753E+00,    0.39533E+00,   -0.13721E+00,    0.85288E-02
   -0.17031E+00,   -0.32148E+00,   -0.39581E-02,   -0.39451E-02
   -0.91398E-01,   -0.46095E+00,   -0.15964E-01,   -0.16458E-01
   -0.29537E+00,    0.10256E+00,    0.70218E-02,    0.78882E-02
   -0.10458E+00,   -0.44083E+00,   -0.15417E-01,   -0.15003E-01
   -0.30396E+00,    0.20519E+00,    0.29590E-02,   -0.10225E-02
   -0.24651E+00,   -0.12978E+00,    0.76439E-02,    0.10267E-01
   -0.29323E+00,    0.82420E-01,    0.75260E-02,    0.94501E-02
   -0.27855E+00,   -0.46551E-02,    0.77795E-02,    0.10359E-01
   -0.21760E+00,   -0.21400E+00,    0.66906E-02,    0.89067E-02
   -0.22250E+00,   -0.20124E+00,    0.75166E-02,    0.10182E-01
   -0.22716E+00,   -0.18897E+00,    0.75409E-02,    0.10197E-01
   -0.26383E+00,   -0.69821E-01,    0.77223E-02,    0.10320E-01
   -0.12932E+00,   -0.40043E+00,   -0.12415E-01,   -0.12281E-01
   -0.29183E+00,    0.69546E-01,    0.78076E-02,    0.10376E-01
   -0.29870E+00,    0.12351E+00,    0.63117E-02,    0.59164E-02
   -0.30207E+00,    0.15941E+00,    0.49775E-02,    0.27707E-02
   -0.29024E+00,    0.56649E-01,    0.78050E-02,    0.10373E-01
   -0.14361E+00,   -0.37585E+00,   -0.10094E-01,   -0.10175E-01
   -0.18630E+00,   -0.29074E+00,   -0.54656E-03,   -0.27451E-03
   -0.23636E+00,   -0.16448E+00,    0.75858E-02,    0.10226E-01
   -0.74249E-01,   -0.48919E+00,    0.15821E+00,    0.80500E-02
   -0.29866E+00,    0.40100E+00,   -0.51330E+00,    0.73158E+00
   -0.30611E+00,    0.27755E+00,   -0.94586E-03,   -0.65973E-02
   -0.30028E+00,    0.38593E+00,    0.20933E-01,   -0.25731E-01
   -0.30266E+00,    0.36076E+00,   -0.62408E-02,   -0.10214E-01
   -0.22981E+00,   -0.18462E+00,    0.75483E-02,    0.10200E-01
   -0.21321E+00,   -0.22895E+00,    0.54174E-02,    0.70561E-02
   -0.15231E+00,   -0.36109E+00,   -0.85781E-02,   -0.87437E-02
   -0.15993E+00,   -0.34655E+00,   -0.69795E-02,   -0.71538E-02
   -0.29026E+00,    0.51458E-01,    0.78030E-02,    0.10370E-01
   -0.22091E+00,   -0.20953E+00,    0.68187E-02,    0.90784E-02
   -0.27824E+00,   -0.13960E-01,    0.77715E-02,    0.10350E-01
   -0.30544E+00,    0.19530E+00,    0.33101E-02,   -0.48641E-03
   -0.16829E+00,   -0.33084E+00,   -0.52185E-02,   -0.53660E-02
   -0.19429E+00,   -0.27538E+00,    0.10239E-02,    0.14955E-02
   -0.30504E+00,    0.33462E+00,   -0.40854E-02,   -0.96359E-02
   -0.17559E+00,   -0.31612E+00,   -0.35221E-02,   -0.35830E-02
   -0.30672E+00,    0.29447E+00,   -0.19440E-02,   -0.77076E-02
   -0.22583E+00,   -0.19749E+00,    0.75224E-02,    0.10181E-01
   -0.88376E-01,   -0.47038E+00,   -0.14498E-01,   -0.17861E-01
   -0.29295E+00,    0.64660E-01,    0.78050E-02,    0.10369E-01
   -0.13931E+00,   -0.38665E+00,   -0.11201E-01,   -0.11277E-01
   -0.30733E+00,    0.24109E+00,    0.97332E-03,   -0.41971E-02
   -0.30615E+00,    0.31919E+00,   -0.33378E-02,   -0.90325E-02
   -0.29502E+00,    0.78169E-01,    0.74841E-02,    0.93133E-02
   -0.30754E+00,    0.26077E+00,   -0.85911E-04,   -0.56237E-02
   -0.28749E+00,    0.28846E-01,    0.77946E-02,    0.10362E-01
   -0.72552E-01,   -0.49471E+00,    0.52721E+00,    0.68111E+00
   -0.25463E+00,   -0.11303E+00,    0.76653E-02,    0.10275E-01
   -0.10208E+00,   -0.45050E+00,   -0.15946E-01,   -0.15775E-01
   -0.30355E+00,    0.14952E+00,    0.52169E-02,    0.32333E-02
   -0.18403E+00,   -0.30072E+00,   -0.18475E-02,   -0.18081E-02
   -0.30018E+00,    0.11362E+00,    0.64582E-02,    0.62801E-02
   -0.20228E+00,   -0.26001E+00,    0.24608E-02,    0.31740E-02
   -0.22383E+00,   -0.20658E+00,    0.68108E-02,    0.90459E-02
   -0.27787E+00,   -0.23929E-01,    0.77622E-02,    0.10339E-01
   -0.25220E+00,   -0.12311E+00,    0.76501E-02,    0.10263E-01
   -0.23360E+00,   -0.18072E+00,    0.75533E-02,    0.10197E-01
   -0.30221E+00,    0.39264E+00,   -0.75662E-02,   -0.19315E+00
   -0.24206E+00,   -0.15610E+00,    0.75974E-02,    0.10227E-01
   -0.29172E+00,    0.46978E-01,    0.77996E-02,    0.10362E-01
   -0.22910E+00,   -0.19369E+00,    0.75282E-02,    0.10181E-01
   -0.30693E+00,    0.18542E+00,    0.36365E-02,    0.30032E-04
   -0.29857E+00,    0.93411E-01,    0.69971E-02,    0.77988E-02
   -0.29582E+00,    0.72576E-01,    0.75168E-02,    0.94220E-02
   -0.29399E+00,    0.59756E-01,    0.78024E-02,    0.10363E-01
   -0.25826E+00,   -0.10446E+00,    0.76758E-02,    0.10279E-01
   -0.83875E-01,   -0.48090E+00,   -0.37475E-01,   -0.10710E-01
   -0.30883E+00,    0.30207E+00,   -0.24751E-02,   -0.83266E-02
   -0.12815E+00,   -0.41033E+00,   -0.13309E-01,   -0.13234E-01
   -0.28737E+00,    0.18179E-01,    0.77879E-02,    0.10353E-01
   -0.11729E+00,   -0.42883E+00,   -0.14681E-01,   -0.14358E-01
   -0.23585E+00,   -0.17684E+00,    0.75597E-02,    0.10200E-01
   -0.21028E+00,   -0.24465E+00,    0.37388E-02,    0.47312E-02
   -0.79149E-01,   -0.48842E+00,    0.48401E-02,   -0.16476E+00
   -0.30267E+00,    0.39799E+00,   -0.74263E+00,   -0.52708E+00
   -0.29181E+00,    0.41730E-01,    0.77970E-02,    0.10358E-01
   -0.27739E+00,   -0.32535E-01,    0.77536E-02,    0.10330E-01
   -0.26161E+00,   -0.95768E-01,    0.76863E-02,    0.10284E-01
   -0.30741E+00,    0.34432E+00,   -0.45921E-02,   -0.99993E-02
   -0.27584E+00,   -0.41138E-01,    0.77457E-02,    0.10323E-01
   -0.23804E+00,   -0.17271E+00,    0.75665E-02,    0.10202E-01
   -0.30504E+00,    0.13963E+00,    0.54300E-02,    0.36627E-02
   -0.23230E+00,   -0.18983E+00,    0.75340E-02,    0.10180E-01
   -0.26466E+00,   -0.86973E-01,    0.76966E-02,    0.10289E-01
   -0.27389E+00,   -0.50921E-01,    0.77362E-02,    0.10316E-01
   -0.22749E+00,   -0.20355E+00,    0.67226E-02,    0.88758E-02
   -0.29495E+00,    0.54835E-01,    0.77996E-02,    0.10356E-01
   -0.16027E+00,   -0.35517E+00,   -0.81587E-02,   -0.85302E-02
   -0.22109E+00,   -0.22109E+00,    0.55056E-02,    0.70754E-02
   -0.30841E+00,    0.17552E+00,    0.39382E-02,    0.52391E-03
   -0.31070E+00,    0.22614E+00,    0.15263E-02,   -0.35430E-02
   -0.15222E+00,   -0.37080E+00,   -0.97891E-02,   -0.10132E-01
   -0.28738E+00,    0.94230E-02,    0.77816E-02,    0.10345E-01
   -0.13803E+00,   -0.39654E+00,   -0.12194E-01,   -0.12354E-01
   -0.16803E+00,   -0.34074E+00,   -0.66036E-02,   -0.69790E-02
   -0.29247E+00,    0.36848E-01,    0.77938E-02,    0.10352E-01
   -0.29746E+00,    0.68268E-01,    0.74739E-02,    0.92840E-02
   -0.31111E+00,    0.28553E+00,   -0.16301E-02,   -0.75857E-02
   -0.99785E-01,   -0.46021E+00,   -0.16507E-01,   -0.16672E-01
   -0.27220E+00,   -0.60751E-01,    0.77255E-02,    0.10307E-01
   -0.77508E-01,   -0.49396E+00,    0.69489E+00,   -0.56308E+00
   -0.19473E+00,   -0.28537E+00,   -0.46367E-03,   -0.39442E-03
   -0.30537E+00,    0.39004E+00,    0.18171E+00,   -0.57609E-01
   -0.11407E+00,   -0.43819E+00,   -0.15283E-01,   -0.14921E-01
   -0.31201E+00,    0.26950E+00,   -0.78949E-03,   -0.66952E-02
   -0.22600E+00,   -0.21120E+00,    0.60782E-02,    0.78799E-02
   -0.23544E+00,   -0.18593E+00,    0.75399E-02,    0.10180E-01
   -0.18392E+00,   -0.31070E+00,   -0.33127E-02,   -0.35779E-02
   -0.24869E+00,   -0.14727E+00,    0.76084E-02,    0.10225E-01
   -0.29582E+00,    0.49899E-01,    0.77966E-02,    0.10350E-01
   -0.24163E+00,   -0.16886E+00,    0.75712E-02,    0.10200E-01
   -0.20272E+00,   -0.27000E+00,    0.10222E-02,    0.12849E-02
   -0.31096E+00,    0.32859E+00,   -0.40360E-02,   -0.98265E-02
   -0.29808E+00,    0.62651E-01,    0.75057E-02,    0.93941E-02
   -0.30652E+00,    0.12974E+00,    0.56167E-02,    0.40562E-02
   -0.26930E+00,   -0.78176E-01,    0.77046E-02,    0.10289E-01
   -0.23141E+00,   -0.19898E+00,    0.67497E-02,    0.88886E-02
   -0.30131E+00,    0.83599E-01,    0.69920E-02,    0.77738E-02
   -0.30973E+00,    0.35372E+00,   -0.51775E-02,   -0.98247E-02
   -0.17720E+00,   -0.32637E+00,   -0.51210E-02,   -0.55293E-02
   -0.31223E+00,    0.31138E+00,   -0.31543E-02,   -0.90903E-02
   -0.30989E+00,    0.16564E+00,    0.42146E-02,    0.99249E-03
   -0.31345E+00,    0.25277E+00,    0.18747E-04,   -0.57586E-02
   -0.30664E+00,    0.39493E+00,    0.55961E+00,   -0.73488E+00
   -0.24423E+00,   -0.16429E+00,    0.75783E-02,    0.10202E-01
   -0.25302E+00,   -0.13745E+00,    0.76229E-02,    0.10232E-01
   -0.29409E+00,    0.31664E-01,    0.77892E-02,    0.10342E-01
   -0.23851E+00,   -0.18196E+00,    0.75457E-02,    0.10180E-01
   -0.21072E+00,   -0.25464E+00,    0.23717E-02,    0.28633E-02
   -0.84360E-01,   -0.48830E+00,   -0.21404E+00,   -0.30615E-01
   -0.29661E+00,    0.44949E-01,    0.77936E-02,    0.10344E-01
   -0.31317E+00,    0.20895E+00,    0.21835E-02,   -0.26388E-02
   -0.97789E-01,   -0.46851E+00,   -0.17512E-01,   -0.16634E-01
   -0.23457E+00,   -0.19430E+00,    0.68562E-02,    0.90337E-02
   -0.28885E+00,   -0.59416E-04,    0.77725E-02,    0.10330E-01
   -0.29406E+00,    0.27585E-01,    0.77868E-02,    0.10339E-01
   -0.31328E+00,    0.20154E+00,    0.25106E-02,   -0.21275E-02
   -0.25645E+00,   -0.12977E+00,    0.76336E-02,    0.10237E-01
   -0.31449E+00,    0.23539E+00,    0.83628E-03,   -0.46973E-02
   -0.30879E+00,    0.38572E+00,    0.74279E-02,    0.99546E-01
   -0.11165E+00,   -0.44787E+00,   -0.15821E-01,   -0.15504E-01
   -0.29958E+00,    0.58290E-01,    0.74599E-02,    0.92527E-02
   -0.31467E+00,    0.29484E+00,   -0.23086E-02,   -0.84278E-02
   -0.82456E-01,   -0.49315E+00,   -0.56453E+00,   -0.73435E+00
   -0.29395E+00,    0.22146E-01,    0.77835E-02,    0.10334E-01
   -0.31029E+00,    0.37574E+00,   -0.27045E-01,   -0.19916E-01
   -0.30800E+00,    0.11985E+00,    0.57784E-02,    0.44076E-02
   -0.24152E+00,   -0.17795E+00,    0.75516E-02,    0.10180E-01
   -0.13723E+00,   -0.40650E+00,   -0.13087E-01,   -0.13326E-01
   -0.31138E+00,    0.15575E+00,    0.44656E-02,    0.14328E-02
   -0.16012E+00,   -0.36515E+00,   -0.94123E-02,   -0.99763E-02
   -0.21871E+00,   -0.23927E+00,    0.35598E-02,    0.43105E-02
   -0.29732E+00,    0.39986E-01,    0.77904E-02,    0.10338E-01
   -0.28797E+00,   -0.10685E-01,    0.77642E-02,    0.10321E-01
   -0.12776E+00,   -0.42347E+00,   -0.14328E-01,   -0.14321E-01
   -0.24785E+00,   -0.16090E+00,    0.75816E-02,    0.10198E-01
   -0.31192E+00,    0.36324E+00,   -0.85081E-02,   -0.71684E-02
   -0.19517E+00,   -0.29536E+00,   -0.19428E-02,   -0.22429E-02
   -0.31604E+00,    0.27856E+00,   -0.14709E-02,   -0.76561E-02
   -0.24979E+00,   -0.15654E+00,    0.75886E-02,    0.10202E-01
   -0.23793E+00,   -0.19114E+00,    0.67801E-02,    0.88805E-02
   -0.31631E+00,    0.24501E+00,    0.25508E-03,   -0.55758E-02
   -0.31476E+00,    0.19165E+00,    0.28416E-02,   -0.16432E-02
   -0.15304E+00,   -0.38075E+00,   -0.10950E-01,   -0.11497E-01
   -0.26078E+00,   -0.12237E+00,    0.76424E-02,    0.10237E-01
   -0.93867E-01,   -0.47887E+00,    0.56549E-02,   -0.28966E-01
   -0.16906E+00,   -0.35058E+00,   -0.79792E-02,   -0.86176E-02
   -0.30366E+00,    0.73513E-01,    0.69924E-02,    0.77758E-02
   -0.24446E+00,   -0.17389E+00,    0.75575E-02,    0.10180E-01
   -0.31461E+00,    0.33747E+00,   -0.45359E-02,   -0.10418E-01
   -0.17653E+00,   -0.33632E+00,   -0.64737E-02,   -0.71020E-02
   -0.88925E-01,   -0.48673E+00,   -0.19424E-01,    0.11980E+00
   -0.29795E+00,    0.35012E-01,    0.77870E-02,    0.10332E-01
   -0.20316E+00,   -0.27999E+00,   -0.42389E-03,   -0.57687E-03
   -0.24046E+00,   -0.18613E+00,    0.69561E-02,    0.91549E-02
   -0.18454E+00,   -0.32044E+00,   -0.47568E-02,   -0.53265E-02
   -0.28719E+00,   -0.21209E-01,    0.77549E-02,    0.10312E-01
   -0.31059E+00,    0.39184E+00,    0.67620E+00,    0.56053E+00
   -0.29496E+00,    0.17542E-01,    0.77793E-02,    0.10327E-01
   -0.30121E+00,    0.53400E-01,    0.74052E-02,    0.90844E-02
   -0.31727E+00,    0.26196E+00,   -0.65650E-03,   -0.67850E-02
   -0.14751E+00,   -0.39233E+00,   -0.11987E-01,   -0.12480E-01
   -0.31683E+00,    0.21825E+00,    0.15153E-02,   -0.38153E-02
   -0.30056E+00,    0.47655E-01,    0.75047E-02,    0.94127E-02
   -0.29453E+00,    0.12311E-01,    0.77760E-02,    0.10323E-01
   -0.31286E+00,    0.14586E+00,    0.46910E-02,    0.18421E-02
   -0.10933E+00,   -0.45728E+00,   -0.16330E-01,   -0.16348E-01
   -0.31654E+00,    0.32031E+00,   -0.38477E-02,   -0.98399E-02
   -0.30948E+00,    0.10996E+00,    0.59160E-02,    0.47155E-02
   -0.26472E+00,   -0.11358E+00,    0.76536E-02,    0.10242E-01
   -0.19259E+00,   -0.30585E+00,   -0.32492E-02,   -0.37640E-02
   -0.25310E+00,   -0.15222E+00,    0.75938E-02,    0.10201E-01
   -0.24733E+00,   -0.16978E+00,    0.75634E-02,    0.10180E-01
   -0.21116E+00,   -0.26463E+00,    0.97934E-03,    0.10080E-02
   -0.29849E+00,    0.30029E-01,    0.77836E-02,    0.10326E-01
   -0.31624E+00,    0.18176E+00,    0.31495E-02,   -0.11802E-02
   -0.28598E+00,   -0.33715E-01,    0.77431E-02,    0.10300E-01
   -0.29469E+00,    0.73882E-02,    0.77721E-02,    0.10318E-01
   -0.87395E-01,   -0.49230E+00,   -0.69941E+00,    0.56923E+00
   -0.30917E+00,    0.99675E-01,    0.61600E-02,    0.53579E-02
   -0.31314E+00,    0.38309E+00,   -0.16331E+00,    0.12167E-01
   -0.24338E+00,   -0.18314E+00,    0.68935E-02,    0.90258E-02
   -0.12351E+00,   -0.43653E+00,   -0.15173E-01,   -0.14983E-01
   -0.26836E+00,   -0.10465E+00,    0.76646E-02,    0.10246E-01
   -0.23537E+00,   -0.20583E+00,    0.56121E-02,    0.70300E-02
   -0.30145E+00,    0.43636E-01,    0.74806E-02,    0.93445E-02
   -0.31854E+00,    0.30407E+00,   -0.29870E-02,   -0.91991E-02
   -0.13629E+00,   -0.41589E+00,   -0.13811E-01,   -0.14090E-01
   -0.25557E+00,   -0.14895E+00,    0.75978E-02,    0.10200E-01
   -0.25013E+00,   -0.16563E+00,    0.75693E-02,    0.10181E-01
   -0.25732E+00,   -0.14382E+00,    0.76060E-02,    0.10205E-01
   -0.27166E+00,   -0.95449E-01,    0.76759E-02,    0.10252E-01
   -0.21915E+00,   -0.24926E+00,    0.22413E-02,    0.24811E-02
   -0.29895E+00,    0.25037E-01,    0.77800E-02,    0.10320E-01
   -0.31701E+00,    0.34690E+00,   -0.45432E-02,   -0.10725E-01
   -0.27836E+00,   -0.71778E-01,    0.77039E-02,    0.10270E-01
   -0.31434E+00,    0.13597E+00,    0.48906E-02,    0.22174E-02
   -0.28182E+00,   -0.59155E-01,    0.77171E-02,    0.10278E-01
   -0.29534E+00,    0.19876E-02,    0.77670E-02,    0.10310E-01
   -0.31772E+00,    0.17186E+00,    0.34340E-02,   -0.73966E-03
   -0.31450E+00,    0.38870E+00,   -0.53997E+00,    0.70035E+00
   -0.28500E+00,   -0.47557E-01,    0.77281E-02,    0.10284E-01
   -0.25287E+00,   -0.16142E+00,    0.75753E-02,    0.10182E-01
   -0.17685E+00,   -0.34447E+00,   -0.75814E-02,   -0.84130E-02
   -0.16880E+00,   -0.36023E+00,   -0.91812E-02,   -0.10010E-01
   -0.29933E+00,    0.20038E-01,    0.77763E-02,    0.10314E-01
   -0.10716E+00,   -0.46646E+00,   -0.16867E-01,   -0.18672E-01
   -0.32060E+00,    0.22747E+00,    0.84728E-03,   -0.49421E-02
   -0.30641E+00,    0.62280E-01,    0.69554E-02,    0.76730E-02
   -0.16121E+00,   -0.37502E+00,   -0.10594E-01,   -0.11385E-01
   -0.24721E+00,   -0.17898E+00,    0.68248E-02,    0.88705E-02
   -0.94206E-01,   -0.48646E+00,    0.17976E+00,   -0.25829E-01
