 X,Y,Ereal_x,Eimag_x,Ereal_y,Eimag_y
    0.54352E+01,   -0.30813E+01,    0.75443E-20,   -0.46881E-20,    0.63847E-20,    0.15866E-20
    0.54702E+01,   -0.30467E+01,    0.61406E-20,   -0.57935E-20,    0.69558E-20,    0.12212E-20
    0.53608E+01,   -0.30741E+01,    0.75089E-20,    0.71786E-21,    0.27555E-20,    0.32240E-20
    0.53529E+01,   -0.31021E+01,    0.86583E-20,    0.65413E-21,    0.27467E-20,    0.31050E-20
    0.53256E+01,   -0.31092E+01,    0.63203E-20,    0.38918E-20,    0.22456E-20,    0.39494E-20
    0.53726E+01,   -0.31222E+01,    0.70099E-20,    0.12704E-20,    0.58444E-20,    0.30244E-20
    0.54073E+01,   -0.30880E+01,    0.76948E-20,   -0.20324E-20,    0.65315E-20,    0.22806E-20
    0.53171E+01,   -0.31366E+01,    0.75692E-20,    0.42066E-20,    0.31036E-20,    0.34244E-20
    0.53999E+01,   -0.31152E+01,    0.86029E-20,   -0.26647E-20,    0.62078E-20,    0.17790E-20
    0.54204E+01,   -0.31359E+01,    0.73394E-20,   -0.21835E-20,    0.98807E-20,    0.11455E-20
    0.54129E+01,   -0.31631E+01,    0.82645E-20,   -0.27326E-20,    0.10002E-19,    0.10295E-20
    0.54477E+01,   -0.31287E+01,    0.64436E-20,   -0.59145E-20,    0.94290E-20,    0.31286E-22
    0.53054E+01,   -0.30887E+01,    0.79179E-20,    0.30579E-20,   -0.50391E-21,    0.39676E-20
    0.52770E+01,   -0.30959E+01,    0.50092E-20,    0.53986E-20,   -0.14409E-20,    0.47634E-20
    0.52565E+01,   -0.30759E+01,    0.67265E-20,    0.50001E-20,   -0.34870E-20,    0.42029E-20
    0.52699E+01,   -0.31237E+01,    0.62115E-20,    0.59780E-20,   -0.20760E-21,    0.42244E-20
    0.53657E+01,   -0.31501E+01,    0.83461E-20,    0.12352E-20,    0.69113E-20,    0.25060E-20
    0.54434E+01,   -0.28752E+01,    0.62940E-20,   -0.33939E-20,   -0.43555E-21,    0.69966E-21
    0.53283E+01,   -0.28278E+01,    0.78612E-20,   -0.20283E-21,   -0.24069E-20,    0.25910E-21
    0.53002E+01,   -0.28348E+01,    0.76904E-20,    0.99246E-21,   -0.26453E-20,    0.57013E-21
    0.52805E+01,   -0.28144E+01,    0.76146E-20,    0.13231E-20,   -0.28847E-20,    0.11936E-21
    0.52924E+01,   -0.28619E+01,    0.84589E-20,    0.10891E-20,   -0.32917E-20,    0.57954E-21
    0.52647E+01,   -0.28694E+01,    0.70702E-20,    0.22558E-20,   -0.39585E-20,    0.91340E-21
    0.53126E+01,   -0.28829E+01,    0.82036E-20,    0.71161E-21,   -0.26813E-20,    0.10709E-20
    0.54567E+01,   -0.29997E+01,    0.74116E-20,   -0.51772E-20,    0.37504E-20,    0.11169E-20
    0.54772E+01,   -0.30198E+01,    0.55755E-20,   -0.51448E-20,    0.70408E-20,    0.57008E-21
    0.55048E+01,   -0.30120E+01,    0.44183E-20,   -0.74658E-20,    0.65622E-20,   -0.19226E-21
    0.55255E+01,   -0.30313E+01,    0.27451E-20,   -0.71367E-20,    0.95844E-20,   -0.14675E-20
    0.55124E+01,   -0.29857E+01,    0.39783E-20,   -0.66018E-20,    0.62629E-20,   -0.44126E-21
    0.55407E+01,   -0.29789E+01,    0.21470E-20,   -0.72212E-20,    0.57100E-20,   -0.62165E-21
    0.55598E+01,   -0.29996E+01,    0.79085E-21,   -0.71672E-20,    0.84533E-20,   -0.19257E-20
    0.55523E+01,   -0.30256E+01,    0.59942E-21,   -0.80022E-20,    0.89068E-20,   -0.17201E-20
    0.55720E+01,   -0.30473E+01,   -0.89513E-21,   -0.72888E-20,    0.12031E-19,   -0.41275E-20
    0.55877E+01,   -0.29950E+01,   -0.14865E-20,   -0.68694E-20,    0.80477E-20,   -0.18698E-20
    0.55638E+01,   -0.30735E+01,   -0.17415E-20,   -0.76666E-20,    0.12122E-19,   -0.26544E-20
    0.55987E+01,   -0.30412E+01,   -0.36205E-20,   -0.70298E-20,    0.11235E-19,   -0.40501E-20
    0.55356E+01,   -0.30781E+01,    0.20725E-20,   -0.70381E-20,    0.12658E-19,   -0.25550E-20
    0.55819E+01,   -0.30955E+01,   -0.33318E-20,   -0.71832E-20,    0.15880E-19,   -0.54121E-20
    0.56193E+01,   -0.30610E+01,   -0.57814E-20,   -0.60973E-20,    0.14650E-19,   -0.68055E-20
    0.56069E+01,   -0.30149E+01,   -0.29338E-20,   -0.62225E-20,    0.10638E-19,   -0.40337E-20
    0.56353E+01,   -0.30080E+01,   -0.49113E-20,   -0.60436E-20,    0.10178E-19,   -0.39934E-20
    0.56544E+01,   -0.30282E+01,   -0.66650E-20,   -0.46905E-20,    0.12930E-19,   -0.73209E-20
    0.56432E+01,   -0.29814E+01,   -0.43761E-20,   -0.54110E-20,    0.84961E-20,   -0.40498E-20
    0.56465E+01,   -0.30549E+01,   -0.81001E-20,   -0.47281E-20,    0.14141E-19,   -0.64681E-20
    0.56664E+01,   -0.30762E+01,   -0.10510E-19,   -0.37462E-20,    0.17814E-19,   -0.98197E-20
    0.56582E+01,   -0.31030E+01,   -0.12962E-19,   -0.31374E-20,    0.20028E-19,   -0.78411E-20
    0.56936E+01,   -0.30699E+01,   -0.12135E-19,   -0.43969E-21,    0.17663E-19,   -0.90452E-20
    0.56825E+01,   -0.30228E+01,   -0.86705E-20,   -0.24206E-20,    0.12790E-19,   -0.69773E-20
    0.56707E+01,   -0.29735E+01,   -0.56471E-20,   -0.47700E-20,    0.81344E-20,   -0.38698E-20
    0.56231E+01,   -0.29610E+01,   -0.26744E-20,   -0.64208E-20,    0.63341E-20,   -0.19348E-20
    0.56312E+01,   -0.29333E+01,   -0.28209E-20,   -0.57216E-20,    0.38837E-20,   -0.20095E-20
    0.56595E+01,   -0.29270E+01,   -0.34603E-20,   -0.49500E-20,    0.37633E-20,   -0.18483E-20
    0.56789E+01,   -0.29468E+01,   -0.52790E-20,   -0.42642E-20,    0.58536E-20,   -0.37125E-20
    0.57073E+01,   -0.29401E+01,   -0.63800E-20,   -0.23703E-20,    0.56744E-20,   -0.32965E-20
    0.57265E+01,   -0.29605E+01,   -0.81354E-20,   -0.57194E-21,    0.74215E-20,   -0.63134E-20
    0.57159E+01,   -0.29138E+01,   -0.60410E-20,   -0.17464E-20,    0.34445E-20,   -0.15917E-20
    0.57439E+01,   -0.29068E+01,   -0.66987E-20,   -0.77887E-21,    0.33549E-20,   -0.13788E-20
    0.57634E+01,   -0.29275E+01,   -0.83579E-20,    0.12260E-20,    0.45249E-20,   -0.39477E-20
    0.57521E+01,   -0.28796E+01,   -0.63283E-20,   -0.24381E-21,    0.14611E-20,    0.36074E-21
    0.54646E+01,   -0.29724E+01,    0.66202E-20,   -0.46385E-20,    0.36861E-20,    0.65381E-21
    0.56771E+01,   -0.31246E+01,   -0.16535E-19,   -0.35771E-21,    0.25372E-19,   -0.13739E-19
    0.57018E+01,   -0.30431E+01,   -0.10270E-19,   -0.10447E-20,    0.15143E-19,   -0.10312E-19
    0.57302E+01,   -0.30363E+01,   -0.11940E-19,    0.22167E-20,    0.15111E-19,   -0.97468E-20
    0.57495E+01,   -0.30568E+01,   -0.13889E-19,    0.43878E-20,    0.17652E-19,   -0.13698E-19
    0.57382E+01,   -0.30096E+01,   -0.10422E-19,    0.13378E-20,    0.12469E-19,   -0.10530E-19
    0.57658E+01,   -0.30022E+01,   -0.10725E-19,    0.30927E-20,    0.12734E-19,   -0.10303E-19
    0.57182E+01,   -0.29884E+01,   -0.87317E-20,   -0.60530E-21,    0.10454E-19,   -0.71326E-20
    0.57546E+01,   -0.29549E+01,   -0.88192E-20,    0.86769E-21,    0.75318E-20,   -0.61862E-20
    0.57404E+01,   -0.30840E+01,   -0.16159E-19,    0.60781E-20,    0.22219E-19,   -0.13847E-19
    0.57776E+01,   -0.30510E+01,   -0.13909E-19,    0.64657E-20,    0.18506E-19,   -0.13865E-19
    0.57859E+01,   -0.30231E+01,   -0.12121E-19,    0.48649E-20,    0.14538E-19,   -0.13593E-19
    0.56297E+01,   -0.31097E+01,   -0.10763E-19,   -0.60365E-20,    0.20210E-19,   -0.83074E-20
    0.57129E+01,   -0.30903E+01,   -0.15061E-19,    0.25796E-20,    0.21791E-19,   -0.14151E-19
    0.57045E+01,   -0.31183E+01,   -0.18848E-19,    0.45150E-20,    0.25478E-19,   -0.13010E-19
    0.57238E+01,   -0.31390E+01,   -0.21834E-19,    0.10970E-19,    0.30296E-19,   -0.21814E-19
    0.57740E+01,   -0.29753E+01,   -0.99605E-20,    0.26276E-20,    0.83863E-20,   -0.91022E-20
    0.58023E+01,   -0.29685E+01,   -0.10033E-19,    0.35514E-20,    0.87022E-20,   -0.91849E-20
    0.58217E+01,   -0.29890E+01,   -0.11438E-19,    0.50816E-20,    0.97687E-20,   -0.11942E-19
    0.58104E+01,   -0.29414E+01,   -0.92745E-20,    0.34815E-20,    0.54103E-20,   -0.64711E-20
    0.52890E+01,   -0.27870E+01,    0.70226E-20,    0.11880E-20,   -0.21219E-20,    0.88601E-22
    0.52443E+01,   -0.28492E+01,    0.73307E-20,    0.23811E-20,   -0.43910E-20,    0.61253E-21
    0.57132E+01,   -0.31698E+01,   -0.30517E-19,    0.16165E-19,    0.33669E-19,   -0.22564E-19
    0.52523E+01,   -0.28213E+01,    0.67438E-20,    0.20644E-20,   -0.33210E-20,    0.28214E-21
    0.55171E+01,   -0.30576E+01,    0.28113E-20,   -0.78123E-20,    0.96925E-20,   -0.58628E-22
    0.54894E+01,   -0.30653E+01,    0.44790E-20,   -0.55813E-20,    0.10245E-19,    0.44380E-21
    0.54819E+01,   -0.30926E+01,    0.48044E-20,   -0.65447E-20,    0.95345E-20,    0.55339E-21
    0.54552E+01,   -0.31014E+01,    0.59561E-20,   -0.47097E-20,    0.10129E-19,    0.11269E-20
    0.55024E+01,   -0.31108E+01,    0.28596E-20,   -0.59172E-20,    0.13136E-19,   -0.67960E-21
    0.58498E+01,   -0.29831E+01,   -0.11412E-19,    0.52436E-20,    0.10338E-19,   -0.12508E-19
    0.53523E+01,   -0.27456E+01,    0.55146E-20,   -0.83636E-21,   -0.14866E-20,   -0.88909E-21
    0.57516E+01,   -0.31315E+01,   -0.23166E-19,    0.14565E-19,    0.30713E-19,   -0.21362E-19
    0.52766E+01,   -0.29169E+01,    0.75811E-20,    0.25310E-20,   -0.37297E-20,    0.18163E-20
    0.54684E+01,   -0.31487E+01,    0.46182E-20,   -0.47823E-20,    0.13970E-19,   -0.20806E-20
    0.57909E+01,   -0.29209E+01,   -0.80249E-20,    0.14582E-20,    0.47517E-20,   -0.39972E-20
    0.57990E+01,   -0.28930E+01,   -0.74007E-20,    0.18356E-20,    0.27741E-20,   -0.15482E-20
    0.58272E+01,   -0.28862E+01,   -0.60894E-20,    0.15911E-20,    0.31979E-20,   -0.16603E-20
    0.57797E+01,   -0.28724E+01,   -0.56652E-20,   -0.13804E-21,    0.16745E-20,    0.39356E-21
    0.57884E+01,   -0.28447E+01,   -0.55215E-20,    0.39198E-21,   -0.28735E-21,    0.21486E-20
    0.58172E+01,   -0.28380E+01,   -0.32102E-20,    0.26942E-21,    0.16067E-21,    0.21783E-20
    0.53996E+01,   -0.27598E+01,    0.46732E-20,   -0.12172E-20,   -0.17598E-20,   -0.75118E-21
    0.54077E+01,   -0.27317E+01,    0.42753E-20,   -0.12050E-20,   -0.14832E-20,   -0.10540E-20
    0.54357E+01,   -0.27246E+01,    0.26799E-20,   -0.10510E-20,   -0.18182E-20,   -0.99222E-21
    0.53875E+01,   -0.27115E+01,    0.36386E-20,   -0.89513E-21,   -0.10125E-20,   -0.12309E-20
    0.53855E+01,   -0.31704E+01,    0.76735E-20,    0.21862E-20,    0.10092E-19,    0.22066E-20
    0.53777E+01,   -0.31983E+01,    0.89331E-20,    0.20704E-20,    0.10719E-19,    0.52553E-21
    0.53503E+01,   -0.32054E+01,    0.61843E-20,    0.73185E-20,    0.10294E-19,    0.17734E-20
    0.53976E+01,   -0.32186E+01,    0.86043E-20,    0.40521E-20,    0.15090E-19,   -0.87915E-21
    0.53299E+01,   -0.31848E+01,    0.69866E-20,    0.55158E-20,    0.68340E-20,    0.22231E-20
    0.53016E+01,   -0.31920E+01,    0.33896E-20,    0.96766E-20,    0.59975E-20,    0.34114E-20
    0.53421E+01,   -0.32330E+01,    0.70200E-20,    0.80958E-20,    0.10674E-19,   -0.87377E-21
    0.53878E+01,   -0.32483E+01,    0.99680E-20,    0.38607E-20,    0.15418E-19,   -0.60998E-20
    0.54253E+01,   -0.32108E+01,    0.85062E-20,   -0.15819E-20,    0.14771E-19,   -0.24421E-20
    0.52568E+01,   -0.28966E+01,    0.79138E-20,    0.26247E-20,   -0.43753E-20,    0.14245E-20
    0.52287E+01,   -0.29037E+01,    0.58520E-20,    0.35312E-20,   -0.52354E-20,    0.16934E-20
    0.52090E+01,   -0.28833E+01,    0.64530E-20,    0.35900E-20,   -0.59425E-20,    0.13191E-20
    0.52209E+01,   -0.29310E+01,    0.66408E-20,    0.39376E-20,   -0.56051E-20,    0.18016E-20
    0.52167E+01,   -0.28560E+01,    0.58405E-20,    0.30984E-20,   -0.51377E-20,    0.80455E-21
    0.51966E+01,   -0.28351E+01,    0.60597E-20,    0.31179E-20,   -0.54122E-20,    0.57863E-21
    0.52045E+01,   -0.28077E+01,    0.56449E-20,    0.27124E-20,   -0.42544E-20,    0.21177E-21
    0.51690E+01,   -0.28419E+01,    0.40680E-20,    0.38447E-20,   -0.63716E-20,    0.75752E-21
    0.51809E+01,   -0.28897E+01,    0.42645E-20,    0.41072E-20,   -0.68872E-20,    0.14685E-20
    0.51931E+01,   -0.29385E+01,    0.40367E-20,    0.46079E-20,   -0.67449E-20,    0.20263E-20
    0.52411E+01,   -0.29512E+01,    0.61119E-20,    0.39656E-20,   -0.50224E-20,    0.21552E-20
    0.52339E+01,   -0.29790E+01,    0.69959E-20,    0.44593E-20,   -0.54025E-20,    0.23172E-20
    0.52687E+01,   -0.29442E+01,    0.85826E-20,    0.27659E-20,   -0.40289E-20,    0.17768E-20
    0.52889E+01,   -0.29651E+01,    0.78837E-20,    0.23811E-20,   -0.29034E-20,    0.25533E-20
    0.54328E+01,   -0.31834E+01,    0.74840E-20,   -0.10541E-20,    0.14446E-19,   -0.10879E-20
    0.54609E+01,   -0.31760E+01,    0.47075E-20,   -0.58036E-20,    0.13417E-19,   -0.23367E-20
    0.54810E+01,   -0.31963E+01,    0.37579E-20,   -0.56086E-20,    0.18503E-19,   -0.44219E-20
    0.55960E+01,   -0.29677E+01,   -0.14177E-20,   -0.60768E-20,    0.66857E-20,   -0.18466E-20
    0.55761E+01,   -0.29462E+01,    0.86659E-22,   -0.63444E-20,    0.45163E-20,   -0.60641E-21
    0.55840E+01,   -0.29188E+01,   -0.29966E-21,   -0.57340E-20,    0.27917E-20,   -0.96548E-21
    0.58382E+01,   -0.29341E+01,   -0.91815E-20,    0.37023E-20,    0.56683E-20,   -0.66354E-20
    0.53166E+01,   -0.27802E+01,    0.68951E-20,    0.10088E-21,   -0.19934E-20,   -0.14330E-21
    0.53247E+01,   -0.27523E+01,    0.63599E-20,   -0.91946E-22,   -0.14029E-20,   -0.74826E-21
    0.53050E+01,   -0.27317E+01,    0.58665E-20,    0.25850E-22,   -0.11653E-20,   -0.82248E-21
    0.58135E+01,   -0.30167E+01,   -0.12151E-19,    0.59930E-20,    0.15223E-19,   -0.13906E-19
    0.58335E+01,   -0.30381E+01,   -0.12670E-19,    0.92269E-20,    0.16426E-19,   -0.19048E-19
    0.58258E+01,   -0.30657E+01,   -0.14380E-19,    0.11430E-19,    0.22605E-19,   -0.21611E-19
    0.58612E+01,   -0.30309E+01,   -0.13085E-19,    0.69665E-20,    0.17189E-19,   -0.20597E-19
    0.54191E+01,   -0.27803E+01,    0.51503E-20,   -0.17869E-20,   -0.20405E-20,   -0.30684E-21
    0.52643E+01,   -0.30480E+01,    0.56852E-20,    0.44956E-20,   -0.35400E-20,    0.42557E-20
    0.52287E+01,   -0.30834E+01,    0.31125E-20,    0.62997E-20,   -0.47565E-20,    0.47101E-20
    0.52326E+01,   -0.28007E+01,    0.69004E-20,    0.21213E-20,   -0.36708E-20,    0.99700E-22
    0.52407E+01,   -0.27728E+01,    0.64687E-20,    0.18809E-20,   -0.24040E-20,   -0.27321E-22
    0.52690E+01,   -0.27659E+01,    0.67594E-20,    0.13347E-20,   -0.21266E-20,   -0.14423E-21
    0.52204E+01,   -0.27523E+01,    0.61607E-20,    0.19140E-20,   -0.22747E-20,   -0.14236E-21
    0.54732E+01,   -0.26907E+01,    0.53544E-21,   -0.38769E-21,   -0.22490E-20,   -0.85386E-21
    0.52423E+01,   -0.31317E+01,    0.25780E-20,    0.79313E-20,   -0.13637E-20,    0.49228E-20
    0.53124E+01,   -0.27039E+01,    0.56225E-20,   -0.12842E-21,   -0.29246E-22,   -0.13100E-20
    0.58400E+01,   -0.22003E+01,   -0.11113E-20,   -0.19175E-20,    0.44976E-20,   -0.17053E-20
    0.60483E+01,   -0.21677E+01,   -0.33616E-20,    0.82326E-21,   -0.40631E-21,    0.14507E-20
    0.60766E+01,   -0.21593E+01,   -0.21649E-20,    0.25505E-20,   -0.42677E-22,    0.19803E-20
    0.60970E+01,   -0.21762E+01,   -0.71397E-21,    0.23544E-20,   -0.17627E-20,    0.25161E-20
    0.61248E+01,   -0.21678E+01,    0.10974E-20,    0.34315E-20,   -0.12092E-20,    0.28997E-20
    0.60829E+01,   -0.21327E+01,   -0.20943E-20,    0.24565E-20,   -0.25265E-21,    0.20712E-20
    0.61453E+01,   -0.21864E+01,    0.25906E-20,    0.33949E-20,   -0.27110E-20,    0.34501E-20
    0.61306E+01,   -0.21408E+01,    0.10307E-20,    0.32545E-20,   -0.11913E-20,    0.27909E-20
    0.61092E+01,   -0.21226E+01,   -0.71943E-21,    0.33050E-20,    0.22922E-21,    0.23791E-20
    0.61140E+01,   -0.20941E+01,   -0.66796E-21,    0.30738E-20,    0.28976E-21,    0.19431E-20
    0.61407E+01,   -0.20842E+01,    0.84565E-21,    0.31105E-20,    0.82649E-21,    0.19685E-20
    0.60922E+01,   -0.20759E+01,   -0.22053E-20,    0.30125E-20,    0.15323E-20,    0.17139E-20
    0.60611E+01,   -0.21143E+01,   -0.36011E-20,    0.25252E-20,    0.11075E-20,    0.17541E-20
    0.61388E+01,   -0.22152E+01,    0.27348E-20,    0.34629E-20,   -0.29792E-20,    0.31262E-20
    0.61729E+01,   -0.21790E+01,    0.46000E-20,    0.38480E-20,   -0.22457E-20,    0.36488E-20
    0.61573E+01,   -0.21307E+01,    0.27183E-20,    0.34675E-20,   -0.60051E-21,    0.28956E-20
    0.61625E+01,   -0.21026E+01,    0.25706E-20,    0.31926E-20,   -0.55557E-21,    0.22480E-20
    0.61897E+01,   -0.20929E+01,    0.40546E-20,    0.24523E-20,   -0.55997E-22,    0.20059E-20
    0.62116E+01,   -0.21114E+01,    0.56749E-20,    0.24565E-20,   -0.11671E-20,    0.23485E-20
    0.61949E+01,   -0.20647E+01,    0.38549E-20,    0.21542E-20,    0.51224E-22,    0.93408E-21
    0.61460E+01,   -0.20559E+01,    0.83264E-21,    0.28011E-20,    0.94615E-21,    0.10542E-20
    0.60965E+01,   -0.20475E+01,   -0.20787E-20,    0.27719E-20,    0.15466E-20,    0.10644E-20
    0.60655E+01,   -0.20861E+01,   -0.34173E-20,    0.23577E-20,    0.10251E-20,    0.14487E-20
    0.60430E+01,   -0.20679E+01,   -0.43542E-20,    0.23165E-20,    0.18855E-20,    0.12840E-20
    0.60474E+01,   -0.20396E+01,   -0.41496E-20,    0.21493E-20,    0.17460E-20,    0.89608E-21
    0.60162E+01,   -0.20782E+01,   -0.51823E-20,    0.11560E-20,    0.15328E-20,    0.82349E-21
    0.61935E+01,   -0.21991E+01,    0.57268E-20,    0.37860E-20,   -0.31349E-20,    0.44205E-20
    0.61791E+01,   -0.21503E+01,    0.43885E-20,    0.35852E-20,   -0.18589E-20,    0.33007E-20
    0.60348E+01,   -0.21221E+01,   -0.44461E-20,    0.11824E-20,    0.75150E-21,    0.12316E-20
    0.60124E+01,   -0.21042E+01,   -0.54004E-20,    0.12387E-20,    0.18508E-20,    0.10420E-20
    0.59865E+01,   -0.21101E+01,   -0.55367E-20,   -0.96114E-22,    0.17213E-20,    0.36458E-21
    0.59657E+01,   -0.20905E+01,   -0.54309E-20,    0.16579E-22,    0.18535E-20,    0.22302E-21
    0.59722E+01,   -0.20642E+01,   -0.52874E-20,    0.14748E-21,    0.15757E-20,    0.49653E-21
    0.59401E+01,   -0.20958E+01,   -0.48718E-20,   -0.97045E-21,    0.19952E-20,   -0.97871E-22
    0.59191E+01,   -0.20768E+01,   -0.42058E-20,   -0.80453E-21,    0.14935E-20,   -0.20504E-21
    0.59328E+01,   -0.21234E+01,   -0.50374E-20,   -0.11069E-20,    0.24669E-20,   -0.57397E-21
    0.59048E+01,   -0.21318E+01,   -0.38027E-20,   -0.19399E-20,    0.27711E-20,   -0.79107E-21
    0.58847E+01,   -0.21115E+01,   -0.33255E-20,   -0.16631E-20,    0.23360E-20,   -0.93529E-21
    0.58979E+01,   -0.21602E+01,   -0.39019E-20,   -0.21834E-20,    0.33044E-20,   -0.13764E-20
    0.59258E+01,   -0.20489E+01,   -0.41420E-20,   -0.68444E-21,    0.92505E-21,    0.14661E-21
    0.58918E+01,   -0.20841E+01,   -0.33171E-20,   -0.14447E-20,    0.17485E-20,   -0.39919E-21
    0.58712E+01,   -0.20636E+01,   -0.21359E-20,   -0.13679E-20,    0.64914E-21,   -0.38936E-21
    0.58784E+01,   -0.20363E+01,   -0.22408E-20,   -0.11922E-20,   -0.55350E-22,    0.39310E-22
    0.58419E+01,   -0.20708E+01,   -0.10923E-20,   -0.13520E-20,    0.95423E-21,   -0.38504E-21
    0.59057E+01,   -0.20288E+01,   -0.28235E-20,   -0.67967E-21,   -0.19551E-21,    0.16514E-21
    0.59133E+01,   -0.20007E+01,   -0.28323E-20,   -0.60107E-21,   -0.65865E-21,    0.34814E-21
    0.59407E+01,   -0.19934E+01,   -0.28231E-20,    0.18624E-21,   -0.65586E-21,    0.54763E-21
    0.58931E+01,   -0.19807E+01,   -0.12352E-20,   -0.61609E-21,   -0.20519E-20,    0.37151E-21
    0.58585E+01,   -0.20156E+01,   -0.80884E-21,   -0.11598E-20,   -0.14226E-20,    0.56221E-22
    0.58210E+01,   -0.20510E+01,    0.13123E-21,   -0.13496E-20,   -0.43902E-21,   -0.30756E-21
    0.58351E+01,   -0.20988E+01,   -0.10094E-20,   -0.15374E-20,    0.15986E-20,   -0.95182E-21
    0.58573E+01,   -0.21190E+01,   -0.20844E-20,   -0.16779E-20,    0.26394E-20,   -0.93797E-21
    0.58506E+01,   -0.21453E+01,   -0.20717E-20,   -0.19009E-20,    0.31887E-20,   -0.15428E-20
    0.58213E+01,   -0.21531E+01,   -0.61636E-21,   -0.12697E-20,    0.36604E-20,   -0.13368E-20
    0.58710E+01,   -0.21662E+01,   -0.24924E-20,   -0.22325E-20,    0.36919E-20,   -0.13864E-20
    0.59607E+01,   -0.20140E+01,   -0.42508E-20,    0.23698E-21,    0.65263E-21,    0.53272E-21
    0.59000E+01,   -0.19528E+01,   -0.12111E-20,   -0.60078E-21,   -0.20669E-20,    0.32293E-21
    0.62388E+01,   -0.21019E+01,    0.64461E-20,    0.92235E-21,   -0.98375E-21,    0.18522E-20
    0.59486E+01,   -0.19657E+01,   -0.26748E-20,    0.15229E-21,   -0.49452E-21,    0.43122E-21
    0.58657E+01,   -0.19880E+01,   -0.94601E-21,   -0.10613E-20,   -0.19642E-20,    0.23982E-21
    0.58451E+01,   -0.19676E+01,    0.28712E-21,   -0.97397E-21,   -0.30755E-20,    0.18429E-21
    0.58524E+01,   -0.19401E+01,    0.22590E-21,   -0.91577E-21,   -0.31408E-20,    0.25570E-21
    0.58176E+01,   -0.19751E+01,    0.84268E-21,   -0.10299E-20,   -0.29199E-20,    0.16866E-21
    0.58799E+01,   -0.19326E+01,    0.69545E-22,   -0.60312E-21,   -0.31813E-20,    0.33457E-21
    0.58873E+01,   -0.19046E+01,    0.14070E-21,   -0.55817E-21,   -0.27890E-20,    0.40866E-21
    0.59149E+01,   -0.18971E+01,    0.35674E-21,   -0.84810E-22,   -0.27401E-20,    0.53123E-21
    0.58671E+01,   -0.18844E+01,    0.95370E-21,   -0.38069E-21,   -0.34851E-20,    0.24039E-21
    0.58323E+01,   -0.19195E+01,    0.92014E-21,   -0.77766E-21,   -0.37416E-20,    0.13919E-21
    0.58101E+01,   -0.20031E+01,    0.10561E-20,   -0.11165E-20,   -0.23088E-20,   -0.68776E-23
    0.57820E+01,   -0.20108E+01,    0.17461E-20,   -0.90323E-21,   -0.21401E-20,    0.48403E-22
    0.59227E+01,   -0.18694E+01,    0.54224E-21,   -0.96533E-22,   -0.19305E-20,    0.45920E-21
    0.57969E+01,   -0.19551E+01,    0.14723E-20,   -0.92736E-21,   -0.34576E-20,    0.97966E-22
    0.59355E+01,   -0.19175E+01,   -0.89569E-21,    0.32625E-22,   -0.15504E-20,    0.42963E-21
    0.59618E+01,   -0.19138E+01,   -0.65777E-21,    0.51357E-21,   -0.14961E-20,    0.56957E-21
