 X,Y,Htot_real_z,Htot_imag_z
    0.21556E+01,   -0.14086E+01,    0.00000E+00,    0.00000E+00
    0.46389E+01,    0.36574E+00,    0.00000E+00,    0.00000E+00
    0.27347E+01,   -0.45222E+00,    0.11984E+00,    0.54630E+00
    0.21669E+01,   -0.13691E+01,    0.39220E-01,    0.16943E+00
    0.33935E+01,    0.54837E-01,    0.12497E+01,   -0.23699E+00
    0.31412E+01,   -0.98553E-01,   -0.27955E+00,   -0.92856E+00
    0.30342E+01,   -0.17589E+00,   -0.74824E+00,   -0.44018E+00
    0.36230E+01,    0.16628E+00,    0.78369E+00,    0.14290E+01
    0.27641E+01,   -0.41257E+00,   -0.33457E-01,    0.59916E+00
    0.22407E+01,   -0.11710E+01,   -0.16349E+00,    0.13248E+00
    0.40704E+01,    0.31480E+00,   -0.77911E+00,    0.10834E+01
    0.29277E+01,   -0.25402E+00,   -0.75621E+00,    0.17376E+00
    0.24879E+01,   -0.73467E+00,    0.25065E+00,   -0.29134E+00
    0.24323E+01,   -0.81313E+00,    0.53023E-01,   -0.33707E+00
    0.22162E+01,   -0.12138E+01,   -0.11493E+00,    0.17015E+00
    0.42847E+01,    0.35544E+00,    0.00000E+00,    0.00000E+00
    0.40201E+01,    0.30593E+00,   -0.94925E+00,    0.94399E+00
    0.25442E+01,   -0.65358E+00,    0.41035E+00,   -0.12899E+00
    0.32445E+01,   -0.17557E-01,    0.45833E+00,   -0.10036E+01
    0.25133E+01,   -0.69272E+00,    0.33916E+00,   -0.22819E+00
    0.24561E+01,   -0.77307E+00,    0.14740E+00,   -0.33274E+00
    0.36576E+01,    0.19243E+00,    0.56235E+00,    0.15878E+01
    0.19976E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.27918E+01,   -0.37102E+00,   -0.20095E+00,    0.61532E+00
    0.21978E+01,   -0.12481E+01,   -0.72572E-01,    0.18770E+00
    0.39698E+01,    0.29705E+00,   -0.10161E+01,    0.95385E+00
    0.24012E+01,   -0.85214E+00,   -0.47067E-01,   -0.31861E+00
    0.25704E+01,   -0.61196E+00,    0.45582E+00,   -0.15251E-01
    0.31873E+01,   -0.48084E-01,    0.54206E-01,   -0.10570E+01
    0.30626E+01,   -0.13472E+00,   -0.66984E+00,   -0.64584E+00
    0.32780E+01,    0.93347E-02,    0.70544E+00,   -0.91329E+00
    0.26007E+01,   -0.57232E+00,    0.46547E+00,    0.12076E+00
    0.39194E+01,    0.28818E+00,   -0.96364E+00,    0.11053E+01
    0.21745E+01,   -0.12922E+01,   -0.17483E-01,    0.19529E+00
    0.37519E+01,    0.23635E+00,   -0.12793E+00,    0.17016E+01
    0.29556E+01,   -0.21264E+00,   -0.83144E+00,   -0.11778E-01
    0.28210E+01,   -0.33096E+00,   -0.37654E+00,    0.58337E+00
    0.23690E+01,   -0.89013E+00,   -0.13559E+00,   -0.27308E+00
    0.22770E+01,   -0.10546E+01,   -0.24570E+00,    0.58933E-02
    0.20933E+01,   -0.15175E+01,    0.00000E+00,    0.00000E+00
    0.26276E+01,   -0.53082E+00,    0.44227E+00,    0.25755E+00
    0.23427E+01,   -0.93158E+00,   -0.19761E+00,   -0.20832E+00
    0.41367E+01,    0.34788E+00,    0.00000E+00,    0.00000E+00
    0.36996E+01,    0.22488E+00,    0.26405E+00,    0.17088E+01
    0.26574E+01,   -0.49079E+00,    0.37486E+00,    0.39399E+00
    0.20584E+01,   -0.16303E+01,    0.00000E+00,    0.00000E+00
    0.37956E+01,    0.25919E+00,   -0.42536E+00,    0.16235E+01
    0.22988E+01,   -0.10025E+01,   -0.25158E+00,   -0.77174E-01
    0.21500E+01,   -0.13298E+01,    0.30677E-01,    0.19105E+00
    0.23180E+01,   -0.96530E+00,   -0.23561E+00,   -0.14333E+00
    0.34284E+01,    0.10745E+00,    0.14082E+01,    0.57182E-01
    0.19976E+01,   -0.19555E+01,    0.00000E+00,    0.00000E+00
    0.28489E+01,   -0.29082E+00,   -0.54273E+00,    0.50811E+00
    0.34924E+01,    0.14180E+00,    0.13964E+01,    0.59533E+00
    0.30914E+01,   -0.94052E-01,   -0.53831E+00,   -0.83744E+00
    0.35805E+01,    0.18369E+00,    0.10722E+01,    0.12484E+01
    0.29847E+01,   -0.17207E+00,   -0.85916E+00,   -0.22485E+00
    0.22481E+01,   -0.10854E+01,   -0.23283E+00,    0.72453E-01
    0.26848E+01,   -0.44941E+00,    0.27527E+00,    0.51324E+00
    0.21268E+01,   -0.13726E+01,    0.00000E+00,    0.00000E+00
    0.35357E+01,    0.16671E+00,    0.12869E+01,    0.94751E+00
    0.38388E+01,    0.28351E+00,   -0.67573E+00,    0.14689E+01
    0.38769E+01,    0.29695E+00,   -0.84100E+00,    0.12848E+01
    0.33733E+01,    0.91327E-01,    0.12888E+01,   -0.37567E+00
    0.27143E+01,   -0.40908E+00,    0.13643E+00,    0.60763E+00
    0.21039E+01,   -0.14205E+01,    0.00000E+00,    0.00000E+00
    0.22200E+01,   -0.11267E+01,   -0.19509E+00,    0.13641E+00
    0.41887E+01,    0.37460E+00,    0.00000E+00,    0.00000E+00
    0.33360E+01,    0.73676E-01,    0.11294E+01,   -0.63630E+00
    0.28780E+01,   -0.24921E+00,   -0.69745E+00,    0.38298E+00
    0.21955E+01,   -0.11690E+01,   -0.14450E+00,    0.18152E+00
    0.31198E+01,   -0.53502E-01,   -0.36111E+00,   -0.10010E+01
    0.30128E+01,   -0.13081E+00,   -0.83733E+00,   -0.44613E+00
    0.27420E+01,   -0.36779E+00,   -0.24223E-01,    0.66762E+00
    0.24387E+01,   -0.72684E+00,    0.18149E+00,   -0.35599E+00
    0.32451E+01,    0.32400E-01,    0.56259E+00,   -0.10685E+01
    0.32877E+01,    0.58219E-01,    0.86827E+00,   -0.91215E+00
    0.36079E+01,    0.21733E+00,    0.93053E+00,    0.14323E+01
    0.24948E+01,   -0.64675E+00,    0.38409E+00,   -0.23274E+00
    0.23829E+01,   -0.80626E+00,   -0.34566E-01,   -0.35346E+00
    0.21688E+01,   -0.12105E+01,   -0.84337E-01,    0.21081E+00
    0.39874E+01,    0.34413E+00,   -0.10063E+01,    0.79099E+00
    0.29070E+01,   -0.20851E+00,   -0.82011E+00,    0.21596E+00
    0.40620E+01,    0.36232E+00,   -0.82339E+00,    0.93149E+00
    0.37201E+01,    0.26305E+00,    0.11302E+00,    0.17297E+01
    0.32016E+01,    0.80591E-02,    0.23638E+00,   -0.11395E+01
    0.24644E+01,   -0.68417E+00,    0.28953E+00,   -0.31310E+00
    0.19961E+01,   -0.17770E+01,    0.00000E+00,    0.00000E+00
    0.24077E+01,   -0.76303E+00,    0.69510E-01,   -0.37328E+00
    0.27712E+01,   -0.32725E+00,   -0.20688E+00,    0.68355E+00
    0.25213E+01,   -0.60449E+00,    0.46010E+00,   -0.12864E+00
    0.25512E+01,   -0.56616E+00,    0.50353E+00,    0.22672E-02
    0.23527E+01,   -0.84300E+00,   -0.12995E+00,   -0.31251E+00
    0.21456E+01,   -0.12505E+01,   -0.26347E-01,    0.22006E+00
    0.23260E+01,   -0.88460E+00,   -0.20443E+00,   -0.24631E+00
    0.21248E+01,   -0.12931E+01,    0.28819E-01,    0.21288E+00
    0.30417E+01,   -0.90101E-01,   -0.75937E+00,   -0.66872E+00
    0.25783E+01,   -0.52424E+00,    0.51571E+00,    0.14579E+00
    0.37537E+01,    0.28614E+00,   -0.14020E+00,    0.17053E+01
    0.39111E+01,    0.33570E+00,   -0.96445E+00,    0.10052E+01
    0.31542E+01,   -0.98709E-02,   -0.10379E+00,   -0.11301E+01
    0.26078E+01,   -0.48517E+00,    0.48408E+00,    0.29627E+00
    0.22494E+01,   -0.10077E+01,   -0.28113E+00,   -0.22163E-03
    0.27991E+01,   -0.28604E+00,   -0.39250E+00,    0.65429E+00
    0.29349E+01,   -0.16743E+00,   -0.90298E+00,    0.19501E-01
    0.22937E+01,   -0.92209E+00,   -0.26189E+00,   -0.16408E+00
    0.21017E+01,   -0.13359E+01,    0.00000E+00,    0.00000E+00
    0.37947E+01,    0.30628E+00,   -0.42766E+00,    0.16010E+01
    0.22685E+01,   -0.96323E+00,   -0.28570E+00,   -0.78713E-01
    0.35547E+01,    0.21598E+00,    0.12411E+01,    0.11217E+01
    0.26353E+01,   -0.44350E+00,    0.41574E+00,    0.44106E+00
    0.19375E+01,   -0.21348E+01,    0.00000E+00,    0.00000E+00
    0.34296E+01,    0.16147E+00,    0.15029E+01,    0.99406E-01
    0.36325E+01,    0.25289E+00,    0.77443E+00,    0.15625E+01
    0.22205E+01,   -0.10443E+01,   -0.26446E+00,    0.79102E-01
    0.34695E+01,    0.18240E+00,    0.15010E+01,    0.44648E+00
    0.44667E+01,    0.44297E+00,    0.00000E+00,    0.00000E+00
    0.28282E+01,   -0.24534E+00,   -0.57510E+00,    0.57280E+00
    0.20761E+01,   -0.13804E+01,    0.00000E+00,    0.00000E+00
    0.26646E+01,   -0.40387E+00,    0.30398E+00,    0.56886E+00
    0.33800E+01,    0.14076E+00,    0.14045E+01,   -0.31724E+00
    0.30700E+01,   -0.48912E-01,   -0.63182E+00,   -0.87470E+00
    0.40152E+01,    0.37856E+00,   -0.97181E+00,    0.70780E+00
    0.21957E+01,   -0.10831E+01,   -0.22669E+00,    0.14355E+00
    0.29638E+01,   -0.12664E+00,   -0.93809E+00,   -0.20522E+00
    0.35121E+01,    0.20825E+00,    0.14139E+01,    0.80564E+00
    0.38371E+01,    0.33215E+00,   -0.68669E+00,    0.14061E+01
    0.41326E+01,    0.40663E+00,    0.00000E+00,    0.00000E+00
    0.32907E+01,    0.97570E-01,    0.96176E+00,   -0.92388E+00
    0.39495E+01,    0.36698E+00,   -0.10274E+01,    0.73949E+00
    0.33341E+01,    0.12214E+00,    0.12190E+01,   -0.66098E+00
    0.21703E+01,   -0.11261E+01,   -0.17063E+00,    0.19564E+00
    0.36738E+01,    0.28090E+00,    0.46562E+00,    0.16801E+01
    0.26924E+01,   -0.36239E+00,    0.16065E+00,    0.67047E+00
    0.23911E+01,   -0.72714E+00,    0.82802E-01,   -0.39954E+00
    0.28563E+01,   -0.20418E+00,   -0.73781E+00,    0.44629E+00
    0.24466E+01,   -0.64594E+00,    0.31862E+00,   -0.33133E+00
    0.23354E+01,   -0.80763E+00,   -0.13446E+00,   -0.33975E+00
    0.32438E+01,    0.81750E-01,    0.64478E+00,   -0.11282E+01
    0.27214E+01,   -0.32234E+00,   -0.13373E-01,    0.73356E+00
    0.24146E+01,   -0.68369E+00,    0.19820E+00,   -0.38792E+00
    0.32028E+01,    0.57887E-01,    0.32420E+00,   -0.12147E+01
    0.25026E+01,   -0.56447E+00,    0.50066E+00,   -0.13128E+00
    0.29920E+01,   -0.85578E-01,   -0.92185E+00,   -0.43846E+00
    0.23579E+01,   -0.76367E+00,   -0.39862E-01,   -0.38678E+00
    0.24714E+01,   -0.60305E+00,    0.42022E+00,   -0.25219E+00
    0.20997E+01,   -0.12563E+01,    0.25618E-01,    0.23448E+00
    0.23033E+01,   -0.84262E+00,   -0.22208E+00,   -0.27386E+00
    0.40536E+01,    0.40983E+00,   -0.86854E+00,    0.77180E+00
    0.31063E+01,    0.32741E-02,   -0.40058E+00,   -0.10967E+01
    0.28852E+01,   -0.16338E+00,   -0.87154E+00,    0.27353E+00
    0.37111E+01,    0.31186E+00,    0.16764E+00,    0.17045E+01
    0.25284E+01,   -0.52204E+00,    0.55122E+00,    0.33267E-02
    0.25589E+01,   -0.48279E+00,    0.56046E+00,    0.16289E+00
    0.27495E+01,   -0.28099E+00,   -0.20323E+00,    0.75417E+00
    0.22793E+01,   -0.87481E+00,   -0.27410E+00,   -0.20426E+00
    0.20765E+01,   -0.12991E+01,    0.00000E+00,    0.00000E+00
    0.31560E+01,    0.40899E-01,   -0.31523E-01,   -0.12292E+01
    0.22513E+01,   -0.91814E+00,   -0.31068E+00,   -0.10690E+00
    0.20577E+01,   -0.13444E+01,    0.00000E+00,    0.00000E+00
    0.41908E+01,    0.44230E+00,    0.00000E+00,    0.00000E+00
    0.22255E+01,   -0.96086E+00,   -0.31617E+00,   -0.12490E-01
    0.37551E+01,    0.33508E+00,   -0.17259E+00,    0.16439E+01
    0.35776E+01,    0.26895E+00,    0.11350E+01,    0.12921E+01
    0.21326E+01,   -0.11468E+01,   -0.11828E+00,    0.23945E+00
    0.21081E+01,   -0.12025E+01,   -0.33940E-01,    0.25100E+00
    0.30208E+01,   -0.44716E-01,   -0.84964E+00,   -0.67329E+00
    0.25854E+01,   -0.44073E+00,    0.53338E+00,    0.32066E+00
    0.39027E+01,    0.38322E+00,   -0.96199E+00,    0.88243E+00
    0.46389E+01,    0.48507E+00,    0.00000E+00,    0.00000E+00
    0.27784E+01,   -0.24065E+00,   -0.40160E+00,    0.72340E+00
    0.29135E+01,   -0.12225E+00,   -0.96487E+00,    0.68006E-01
    0.37922E+01,    0.35361E+00,   -0.43710E+00,    0.15166E+01
    0.26154E+01,   -0.40096E+00,    0.45665E+00,    0.47797E+00
    0.34267E+01,    0.20750E+00,    0.15531E+01,    0.92419E-01
    0.35143E+01,    0.25096E+00,    0.14311E+01,    0.84400E+00
    0.34682E+01,    0.23193E+00,    0.15427E+01,    0.45842E+00
    0.33805E+01,    0.18888E+00,    0.14717E+01,   -0.30558E+00
    0.21915E+01,   -0.99763E+00,   -0.30121E+00,    0.83536E-01
    0.36292E+01,    0.30269E+00,    0.78607E+00,    0.15375E+01
    0.33425E+01,    0.17096E+00,    0.13282E+01,   -0.60703E+00
    0.26425E+01,   -0.35919E+00,    0.34561E+00,    0.61444E+00
    0.21457E+01,   -0.10825E+01,   -0.20069E+00,    0.20956E+00
    0.28066E+01,   -0.19939E+00,   -0.59312E+00,    0.64373E+00
    0.32916E+01,    0.14742E+00,    0.10472E+01,   -0.94413E+00
    0.40068E+01,    0.42607E+00,   -0.10062E+01,    0.52526E+00
    0.30490E+01,   -0.36691E-02,   -0.72602E+00,   -0.89108E+00
    0.20161E+01,   -0.13998E+01,    0.00000E+00,    0.00000E+00
    0.40884E+01,    0.44559E+00,   -0.72367E+00,    0.85686E+00
    0.38337E+01,    0.38105E+00,   -0.69476E+00,    0.12705E+01
    0.29422E+01,   -0.81629E-01,   -0.10096E+01,   -0.16412E+00
    0.32124E+01,    0.10432E+00,    0.46043E+00,   -0.12514E+01
    0.32553E+01,    0.12989E+00,    0.79626E+00,   -0.11229E+01
    0.23199E+01,   -0.76058E+00,   -0.12370E+00,   -0.38039E+00
    0.18775E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.23734E+01,   -0.68025E+00,    0.10929E+00,   -0.43171E+00
    0.21612E+01,   -0.10374E+01,   -0.25820E+00,    0.16382E+00
    0.26721E+01,   -0.31905E+00,    0.19098E+00,    0.72385E+00
    0.39411E+01,    0.41450E+00,   -0.10413E+01,    0.57315E+00
    0.36711E+01,    0.32932E+00,    0.46036E+00,    0.16356E+01
    0.24283E+01,   -0.59953E+00,    0.35894E+00,   -0.34889E+00
    0.23424E+01,   -0.71896E+00,   -0.21562E-01,   -0.42284E+00
    0.42754E+01,    0.48219E+00,    0.00000E+00,    0.00000E+00
    0.23976E+01,   -0.63882E+00,    0.23148E+00,   -0.41272E+00
    0.28354E+01,   -0.15883E+00,   -0.76719E+00,    0.51265E+00
    0.24534E+01,   -0.55813E+00,    0.46359E+00,   -0.26129E+00
    0.22872E+01,   -0.79588E+00,   -0.22485E+00,   -0.31503E+00
    0.24835E+01,   -0.51835E+00,    0.54801E+00,   -0.13122E+00
    0.20685E+01,   -0.12237E+01,    0.32028E-01,    0.25373E+00
    0.41266E+01,    0.46551E+00,    0.00000E+00,    0.00000E+00
    0.26997E+01,   -0.27749E+00,    0.13891E-01,    0.79500E+00
    0.20513E+01,   -0.12624E+01,    0.00000E+00,    0.00000E+00
    0.31652E+01,    0.89874E-01,    0.92745E-01,   -0.13037E+01
    0.31232E+01,    0.63528E-01,   -0.23837E+00,   -0.12389E+01
    0.29705E+01,   -0.40438E-01,   -0.10024E+01,   -0.40719E+00
    0.25095E+01,   -0.47704E+00,    0.59896E+00,    0.12102E-01
    0.30778E+01,    0.37240E-01,   -0.55376E+00,   -0.10800E+01
    0.37114E+01,    0.35836E+00,    0.12925E+00,    0.16297E+01
    0.22552E+01,   -0.83106E+00,   -0.30046E+00,   -0.22823E+00
    0.22294E+01,   -0.87345E+00,   -0.33965E+00,   -0.12859E+00
    0.25392E+01,   -0.43691E+00,    0.60901E+00,    0.18125E+00
    0.40453E+01,    0.45735E+00,   -0.91201E+00,    0.59333E+00
    0.27289E+01,   -0.23707E+00,   -0.18805E+00,    0.81895E+00
    0.28637E+01,   -0.11764E+00,   -0.91102E+00,    0.33909E+00
    0.20234E+01,   -0.13088E+01,    0.00000E+00,    0.00000E+00
    0.22017E+01,   -0.91401E+00,   -0.35172E+00,   -0.26046E-01
    0.21052E+01,   -0.11004E+01,   -0.14379E+00,    0.25892E+00
    0.37543E+01,    0.38308E+00,   -0.20817E+00,    0.15292E+01
    0.19427E+01,   -0.15545E+01,    0.00000E+00,    0.00000E+00
    0.25659E+01,   -0.39566E+00,    0.57997E+00,    0.34717E+00
    0.20827E+01,   -0.11449E+01,   -0.66369E-01,    0.27533E+00
    0.38943E+01,    0.43074E+00,   -0.96741E+00,    0.72190E+00
    0.35848E+01,    0.32563E+00,    0.10593E+01,    0.13044E+01
    0.29992E+01,    0.37767E-03,   -0.94020E+00,   -0.65127E+00
    0.27568E+01,   -0.19567E+00,   -0.39257E+00,    0.79450E+00
    0.25953E+01,   -0.35526E+00,    0.50131E+00,    0.51340E+00
    0.21717E+01,   -0.94958E+00,   -0.33968E+00,    0.70412E-01
    0.33872E+01,    0.23782E+00,    0.15208E+01,   -0.24499E+00
    0.37881E+01,    0.40129E+00,   -0.45131E+00,    0.13817E+01
    0.41775E+01,    0.49608E+00,    0.00000E+00,    0.00000E+00
    0.34745E+01,    0.28101E+00,    0.15356E+01,    0.51716E+00
    0.28924E+01,   -0.76930E-01,   -0.10148E+01,    0.12755E+00
    0.20562E+01,   -0.11852E+01,    0.10018E-01,    0.27378E+00
    0.32998E+01,    0.19659E+00,    0.11478E+01,   -0.90947E+00
    0.34300E+01,    0.26335E+00,    0.15758E+01,    0.12941E+00
    0.33428E+01,    0.22080E+00,    0.13750E+01,   -0.60759E+00
    0.35178E+01,    0.30573E+00,    0.14065E+01,    0.86738E+00
    0.21419E+01,   -0.99123E+00,   -0.29681E+00,    0.16107E+00
    0.36269E+01,    0.35255E+00,    0.75739E+00,    0.14716E+01
    0.26225E+01,   -0.31407E+00,    0.38646E+00,    0.65695E+00
    0.22992E+01,   -0.71558E+00,   -0.12651E+00,   -0.41764E+00
    0.22720E+01,   -0.75693E+00,   -0.23007E+00,   -0.34813E+00
    0.40837E+01,    0.48863E+00,   -0.76622E+00,    0.72581E+00
    0.32120E+01,    0.15423E+00,    0.51723E+00,   -0.12989E+01
    0.27858E+01,   -0.15506E+00,   -0.59585E+00,    0.71493E+00
    0.32535E+01,    0.17949E+00,    0.84166E+00,   -0.11605E+01
    0.23242E+01,   -0.67410E+00,   -0.92662E-02,   -0.45993E+00
    0.21114E+01,   -0.10405E+01,   -0.22138E+00,    0.23620E+00
    0.20297E+01,   -0.12256E+01,    0.00000E+00,    0.00000E+00
    0.23481E+01,   -0.63769E+00,    0.10902E+00,   -0.46975E+00
    0.45150E+01,    0.54473E+00,    0.00000E+00,    0.00000E+00
    0.39984E+01,    0.47359E+00,   -0.10400E+01,    0.33815E+00
    0.31671E+01,    0.13245E+00,    0.15152E+00,   -0.13557E+01
    0.38287E+01,    0.43031E+00,   -0.70922E+00,    0.10996E+01
    0.26516E+01,   -0.27348E+00,    0.22778E+00,    0.77403E+00
    0.29208E+01,   -0.36338E-01,   -0.10699E+01,   -0.10733E+00
    0.24038E+01,   -0.55640E+00,    0.38005E+00,   -0.38482E+00
    0.23739E+01,   -0.59497E+00,    0.24592E+00,   -0.44973E+00
    0.22397E+01,   -0.79483E+00,   -0.31549E+00,   -0.25453E+00
    0.39328E+01,    0.46202E+00,   -0.10583E+01,    0.39154E+00
    0.36671E+01,    0.37887E+00,    0.43562E+00,    0.15390E+01
    0.24301E+01,   -0.51399E+00,    0.49671E+00,   -0.28974E+00
    0.31229E+01,    0.11310E+00,   -0.20046E+00,   -0.13140E+01
    0.24599E+01,   -0.47465E+00,    0.58814E+00,   -0.15460E+00
    0.28139E+01,   -0.11377E+00,   -0.77863E+00,    0.58817E+00
    0.20023E+01,   -0.12665E+01,    0.00000E+00,    0.00000E+00
    0.30798E+01,    0.88039E-01,   -0.51777E+00,   -0.11766E+01
    0.26792E+01,   -0.23233E+00,    0.45498E-01,    0.85110E+00
    0.37093E+01,    0.40339E+00,    0.90666E-01,    0.15151E+01
    0.22056E+01,   -0.83107E+00,   -0.37082E+00,   -0.14384E+00
    0.24868E+01,   -0.43260E+00,    0.64642E+00,   -0.72373E-04
    0.18175E+01,   -0.21348E+01,    0.00000E+00,    0.00000E+00
    0.21811E+01,   -0.86779E+00,   -0.38496E+00,   -0.45449E-01
    0.30211E+01,    0.56128E-01,   -0.86018E+00,   -0.87413E+00
    0.29495E+01,    0.49055E-02,   -0.10728E+01,   -0.35640E+00
    0.25162E+01,   -0.39276E+00,    0.66133E+00,    0.17685E+00
    0.27082E+01,   -0.19160E+00,   -0.16216E+00,    0.88147E+00
    0.40369E+01,    0.50487E+00,   -0.95701E+00,    0.41417E+00
    0.28428E+01,   -0.73025E-01,   -0.93409E+00,    0.41296E+00
    0.35399E+01,    0.34849E+00,    0.12655E+01,    0.99409E+00
    0.20554E+01,   -0.11035E+01,   -0.80145E-01,    0.29753E+00
    0.37529E+01,    0.42884E+00,   -0.25292E+00,    0.13799E+01
    0.43986E+01,    0.56156E+00,    0.00000E+00,    0.00000E+00
    0.20722E+01,   -0.10640E+01,   -0.15027E+00,    0.28521E+00
    0.20345E+01,   -0.11485E+01,    0.27153E-03,    0.29307E+00
    0.33451E+01,    0.25987E+00,    0.13959E+01,   -0.59081E+00
    0.41186E+01,    0.52489E+00,    0.00000E+00,    0.00000E+00
    0.34326E+01,    0.30420E+00,    0.15614E+01,    0.14888E+00
    0.21493E+01,   -0.90536E+00,   -0.37514E+00,    0.64868E-01
    0.25436E+01,   -0.35098E+00,    0.63468E+00,    0.35503E+00
    0.37959E+01,    0.45002E+00,   -0.55012E+00,    0.11605E+01
    0.33862E+01,    0.28720E+00,    0.15179E+01,   -0.25271E+00
    0.21223E+01,   -0.94544E+00,   -0.33458E+00,    0.15690E+00
    0.35819E+01,    0.37569E+00,    0.10123E+01,    0.12243E+01
    0.38859E+01,    0.47826E+00,   -0.97731E+00,    0.54214E+00
    0.32992E+01,    0.24405E+00,    0.11709E+01,   -0.92013E+00
    0.34745E+01,    0.33049E+00,    0.14981E+01,    0.50105E+00
    0.25728E+01,   -0.31078E+00,    0.55809E+00,    0.53045E+00
    0.20081E+01,   -0.11888E+01,    0.00000E+00,    0.00000E+00
    0.27361E+01,   -0.15048E+00,   -0.37321E+00,    0.86212E+00
    0.23058E+01,   -0.63823E+00,   -0.11320E-01,   -0.49042E+00
    0.32640E+01,    0.22774E+00,    0.94593E+00,   -0.11256E+01
    0.32163E+01,    0.20254E+00,    0.58910E+00,   -0.13164E+01
    0.28710E+01,   -0.31809E-01,   -0.10495E+01,    0.20428E+00
    0.19871E+01,   -0.12308E+01,    0.00000E+00,    0.00000E+00
    0.22494E+01,   -0.71242E+00,   -0.24720E+00,   -0.38049E+00
    0.22746E+01,   -0.67250E+00,   -0.14335E+00,   -0.45105E+00
    0.20925E+01,   -0.98475E+00,   -0.27067E+00,    0.23485E+00
    0.26005E+01,   -0.26922E+00,    0.44170E+00,    0.68546E+00
    0.31710E+01,    0.18220E+00,    0.22196E+00,   -0.13965E+01
    0.22229E+01,   -0.74869E+00,   -0.32838E+00,   -0.29333E+00
    0.36235E+01,    0.40317E+00,    0.70566E+00,    0.13626E+01
    0.23233E+01,   -0.59557E+00,    0.10479E+00,   -0.51005E+00
    0.40753E+01,    0.53615E+00,   -0.82012E+00,    0.55953E+00
    0.27649E+01,   -0.10965E+00,   -0.58391E+00,    0.78798E+00
    0.23856E+01,   -0.50992E+00,    0.41638E+00,   -0.40939E+00
    0.23547E+01,   -0.54911E+00,    0.27129E+00,   -0.48361E+00
    0.31277E+01,    0.16244E+00,   -0.13125E+00,   -0.13766E+01
    0.39900E+01,    0.52111E+00,   -0.10703E+01,    0.15242E+00
    0.26295E+01,   -0.22877E+00,    0.28232E+00,    0.81213E+00
    0.29594E+01,    0.52588E-01,   -0.10819E+01,   -0.49917E+00
    0.21920E+01,   -0.78319E+00,   -0.38943E+00,   -0.18669E+00
    0.36665E+01,    0.42858E+00,    0.36223E+00,    0.14099E+01
